,NAME,STATE,STATEFP,COUNTYFP,NAMELSAD,POINT,SITE
6031,Wheeler,Texas,48,483,Wheeler County,POINT (-100.3797 35.399517),20483
6032,Wheeler,Texas,48,483,Wheeler County,POINT (-100.144104 35.593513),21663
6033,Wheeler,Texas,48,483,Wheeler County,POINT (-100.121552 35.59446),21664
6034,Forsyth,Georgia,13,117,Forsyth County,POINT (-84.036743 34.300919),17158
6035,San Patricio,Texas,48,409,San Patricio County,POINT (-97.179993 27.939526),2036
6036,San Patricio,Texas,48,409,San Patricio County,POINT (-97.402191 27.954189),2062
6037,San Patricio,Texas,48,409,San Patricio County,POINT (-97.60549899999999 28.022114),2125
6038,Walthall,Mississippi,28,147,Walthall County,POINT (-90.16113300000001 31.32243),8965
6039,Monroe,Missouri,29,137,Monroe County,POINT (-91.765503 39.431572),45239
6040,Isabella,Michigan,26,073,Isabella County,POINT (-84.830139 43.544098),94599
6041,Isabella,Michigan,26,073,Isabella County,POINT (-84.82656900000001 43.562523),94860
6042,Isabella,Michigan,26,073,Isabella County,POINT (-84.801147 43.559937),94861
6043,Moore,Texas,48,341,Moore County,POINT (-101.639893 35.629475),22091
6044,Moore,Texas,48,341,Moore County,POINT (-101.664001 35.646488),22167
6045,Moore,Texas,48,341,Moore County,POINT (-101.881714 35.799431),23049
6046,Calhoun,South Carolina,45,017,Calhoun County,POINT (-81.03771999999999 33.767822),16467
6047,Calhoun,South Carolina,45,017,Calhoun County,POINT (-80.50708 33.552731),15811
6048,Sublette,Wyoming,56,035,Sublette County,POINT (-109.114716 42.272217),81014
6049,Sublette,Wyoming,56,035,Sublette County,POINT (-109.08992 42.275249),81015
6050,Sublette,Wyoming,56,035,Sublette County,POINT (-109.065125 42.278275),81016
6051,Fleming,Kentucky,21,069,Fleming County,POINT (-83.786591 38.437443),43552
6052,Clark,Wisconsin,55,019,Clark County,POINT (-90.92083700000001 44.757267),104117
6053,Clark,Wisconsin,55,019,Clark County,POINT (-90.919189 44.77586),104278
6054,Clark,Wisconsin,55,019,Clark County,POINT (-90.89297500000001 44.774677),104279
6055,York,South Carolina,45,091,York County,POINT (-81.27063 35.12524),24800
6056,Adams,Indiana,18,001,Adams County,POINT (-85.05249000000001 40.601429),58624
6057,Ascension,Louisiana,22,005,Ascension Parish,POINT (-91.077789 30.091499),6616
6058,Union,Pennsylvania,42,119,Union County,POINT (-77.084778 41.01363),77045
6059,Chesterfield,Virginia,51,041,Chesterfield County,POINT (-77.32620199999999 37.366009),43183
6060,Acadia,Louisiana,22,001,Acadia Parish,POINT (-92.575867 30.123055),6518
6061,Crawford,Pennsylvania,42,039,Crawford County,POINT (-79.63092 41.841106),81434
6062,Tripp,South Dakota,46,123,Tripp County,POINT (-100.222717 43.487267),87885
6063,Tripp,South Dakota,46,123,Tripp County,POINT (-100.22406 43.505848),88162
6064,Tripp,South Dakota,46,123,Tripp County,POINT (-100.213257 43.357143),86078
6065,Guthrie,Iowa,19,077,Guthrie County,POINT (-94.697174 41.514015),62913
6066,Guthrie,Iowa,19,077,Guthrie County,POINT (-94.672363 41.513718),62914
6067,Guthrie,Iowa,19,077,Guthrie County,POINT (-94.696777 41.532589),63151
6068,Washington,Iowa,19,183,Washington County,POINT (-91.81811500000001 41.495918),63568
6069,Washington,Iowa,19,183,Washington County,POINT (-91.793335 41.494946),63569
6070,Washington,Iowa,19,183,Washington County,POINT (-91.741455 41.176632),59669
6071,Sanborn,South Dakota,46,111,Sanborn County,POINT (-97.904022 44.035858),93682
6072,Sanborn,South Dakota,46,111,Sanborn County,POINT (-97.878113 44.036297),93683
6073,Sanborn,South Dakota,46,111,Sanborn County,POINT (-97.930542 44.054028),93942
6074,Grady,Oklahoma,40,051,Grady County,POINT (-97.753815 34.912994),16458
6075,Grady,Oklahoma,40,051,Grady County,POINT (-97.731476 34.913395),16459
6076,Grady,Oklahoma,40,051,Grady County,POINT (-97.776642 34.930904),16553
6077,Kanawha,West Virginia,54,039,Kanawha County,POINT (-81.310974 38.276936),44373
6078,St. Croix,Wisconsin,55,109,St. Croix County,POINT (-92.64743 44.877773),104645
6079,St. Croix,Wisconsin,55,109,St. Croix County,POINT (-92.14856 44.861862),104647
6080,St. Croix,Wisconsin,55,109,St. Croix County,POINT (-92.725159 44.898701),104832
6081,Venango,Pennsylvania,42,121,Venango County,POINT (-79.48999000000001 41.344631),76214
6082,Summit,Ohio,39,153,Summit County,POINT (-81.66567999999999 41.209282),71534
6083,Summit,Ohio,39,153,Summit County,POINT (-81.515503 41.207607),71764
6084,Summit,Ohio,39,153,Summit County,POINT (-81.39672899999999 41.077885),70232
6085,Glynn,,13,127,Glynn County,POINT (-81.327606 31.078632),9782
6086,Glynn,,13,127,Glynn County,POINT (-81.30688499999999 31.075333),9783
6087,Glynn,,13,127,Glynn County,POINT (-81.30304 31.093105),9815
6088,Webb,Texas,48,479,Webb County,POINT (-99.04791299999999 27.272919),1489
6089,Webb,Texas,48,479,Webb County,POINT (-99.02795399999999 27.27359),1490
6090,Webb,Texas,48,479,Webb County,POINT (-98.948059 27.276237),1491
6091,Montgomery,North Carolina,37,123,Montgomery County,POINT (-79.968597 35.404236),27864
6092,Aroostook,Maine,23,003,Aroostook County,POINT (-70.01290899999999 46.620117),125104
6093,Aroostook,Maine,23,003,Aroostook County,POINT (-70.004272 46.637772),125139
6094,Aroostook,Maine,23,003,Aroostook County,POINT (-69.995605 46.655422),125183
6095,Jefferson Davis,Mississippi,28,065,Jefferson Davis County,POINT (-89.828064 31.718636),9339
6096,Washington,Indiana,18,175,Washington County,POINT (-85.990967 38.659573),43457
6097,Blanco,Texas,48,031,Blanco County,POINT (-98.266907 30.392876),7158
6098,Blanco,Texas,48,031,Blanco County,POINT (-98.246033 30.393372),7159
6099,Blanco,Texas,48,031,Blanco County,POINT (-98.44781500000001 30.190052),6615
6100,Brunswick,Virginia,51,025,Brunswick County,POINT (-77.984314 36.901657),40375
6101,Dyer,Tennessee,47,045,Dyer County,POINT (-89.660706 36.065929),25032
6102,Gibson,Tennessee,47,053,Gibson County,POINT (-88.709656 36.000317),25033
6103,Lawrence,Arkansas,05,075,Lawrence County,POINT (-90.904968 35.898441),23383
6104,Eddy,North Dakota,38,027,Eddy County,POINT (-98.641907 47.692093),118578
6105,Eddy,North Dakota,38,027,Eddy County,POINT (-99.202393 47.80875),119127
6106,Eddy,North Dakota,38,027,Eddy County,POINT (-99.174713 47.809483),119128
6107,Pierce,,53,053,Pierce County,POINT (-122.423676 47.266338),126218
6108,Pierce,Washington,53,053,Pierce County,POINT (-122.194397 46.808025),125529
6109,Pierce,Washington,53,053,Pierce County,POINT (-122.306198 46.80167),125559
6110,Lincoln,Idaho,16,063,Lincoln County,POINT (-113.757431 43.142101),100815
6111,Lincoln,Idaho,16,063,Lincoln County,POINT (-113.732544 43.146194),100816
6112,Lincoln,Idaho,16,063,Lincoln County,POINT (-113.787933 43.156162),101022
6113,Lancaster,Pennsylvania,42,071,Lancaster County,POINT (-76.269226 39.886414),65485
6114,Lancaster,Pennsylvania,42,071,Lancaster County,POINT (-76.44506800000001 39.958393),66019
6115,Juneau,Wisconsin,55,057,Juneau County,POINT (-90.11309799999999 43.672222),91280
6116,Juneau,Wisconsin,55,057,Juneau County,POINT (-90.211731 43.97612),94842
6117,Juneau,Wisconsin,55,057,Juneau County,POINT (-90.209839 43.994698),95101
6118,Scott,Tennessee,47,151,Scott County,POINT (-84.444397 36.185253),29220
6119,Scott,Tennessee,47,151,Scott County,POINT (-84.421875 36.182602),29221
6120,Scott,Tennessee,47,151,Scott County,POINT (-84.463684 36.206089),29348
6121,Corson,South Dakota,46,031,Corson County,POINT (-100.612793 45.486382),108774
6122,Corson,South Dakota,46,031,Corson County,POINT (-101.337524 45.548119),109463
6123,Corson,South Dakota,46,031,Corson County,POINT (-100.97406 45.657845),109998
6124,Gregory,South Dakota,46,053,Gregory County,POINT (-99.023865 43.154102),82711
6125,Gregory,South Dakota,46,053,Gregory County,POINT (-98.998352 43.154797),82712
6126,Gregory,South Dakota,46,053,Gregory County,POINT (-99.05032300000001 43.171986),82932
6127,Vance,North Carolina,37,181,Vance County,POINT (-78.32550000000001 36.359707),37457
6128,Caldwell,Kentucky,21,033,Caldwell County,POINT (-87.840942 37.097652),33462
6129,Barnwell,South Carolina,45,011,Barnwell County,POINT (-81.34551999999999 33.388985),14772
6130,Decatur,Tennessee,47,039,Decatur County,POINT (-88.090149 35.841812),24296
6131,Blackford,Indiana,18,009,Blackford County,POINT (-85.264526 40.379951),55853
6132,Blackford,Indiana,18,009,Blackford County,POINT (-85.261261 40.398338),56061
6133,Blackford,Indiana,18,009,Blackford County,POINT (-85.30630499999999 40.421673),56289
6134,Etowah,Alabama,01,055,Etowah County,POINT (-86.31167600000001 34.022068),14769
6135,Camas,Idaho,16,025,Camas County,POINT (-114.541779 43.220299),103087
6136,Reno,Kansas,20,155,Reno County,POINT (-98.40374799999999 38.028217),38215
6137,Reno,Kansas,20,155,Reno County,POINT (-98.38030999999999 38.02877),38216
6138,Reno,Kansas,20,155,Reno County,POINT (-98.35687299999999 38.029316),38217
6139,Maury,Tennessee,47,119,Maury County,POINT (-86.997314 35.507683),22805
6140,Goshen,Wyoming,56,015,Goshen County,POINT (-104.37262 41.56638),67389
6141,Goshen,Wyoming,56,015,Goshen County,POINT (-104.347916 41.568314),67390
6142,Goshen,Wyoming,56,015,Goshen County,POINT (-104.2491 41.576),67391
6143,Rusk,Wisconsin,55,107,Rusk County,POINT (-91.21740699999999 45.292759),107826
6144,Rusk,Wisconsin,55,107,Rusk County,POINT (-91.491821 45.50922),108948
6145,Waukesha,Wisconsin,55,133,Waukesha County,POINT (-88.50973500000001 43.088963),84783
6146,Waukesha,Wisconsin,55,133,Waukesha County,POINT (-88.405823 43.100491),85063
6147,Waukesha,Wisconsin,55,133,Waukesha County,POINT (-88.38046300000001 43.098717),85064
6148,Garrard,Kentucky,21,079,Garrard County,POINT (-84.473114 37.565887),39155
6149,Hendricks,Indiana,18,063,Hendricks County,POINT (-86.387939 39.798065),49625
6150,Hendricks,Indiana,18,063,Hendricks County,POINT (-86.408997 39.818684),49733
6151,Hendricks,Indiana,18,063,Hendricks County,POINT (-86.385071 39.816471),49734
6152,Jackson,Illinois,17,077,Jackson County,POINT (-89.61932400000001 37.874485),38330
6153,Georgetown,,45,043,Georgetown County,POINT (-79.11438 33.146797),15130
6154,Georgetown,,45,043,Georgetown County,POINT (-79.10983299999999 33.1646),15186
6155,Georgetown,,45,043,Georgetown County,POINT (-79.083984 33.178593),15250
6156,Hettinger,North Dakota,38,041,Hettinger County,POINT (-102.629517 46.321514),113220
6157,Hettinger,North Dakota,38,041,Hettinger County,POINT (-102.548889 46.326107),113221
6158,Hettinger,North Dakota,38,041,Hettinger County,POINT (-102.873718 46.325958),113285
6159,Grand,Utah,49,019,Grand County,POINT (-109.729187 39.238087),48927
6160,Grand,Utah,49,019,Grand County,POINT (-109.705627 39.241245),48928
6161,Grand,Utah,49,019,Grand County,POINT (-109.682068 39.2444),48929
6162,Tooele,Utah,49,045,Tooele County,POINT (-112.198639 40.483269),65014
6163,Tooele,Utah,49,045,Tooele County,POINT (-112.390137 39.998589),59829
6164,Tooele,Utah,49,045,Tooele County,POINT (-112.319031 40.009872),59830
6165,Hampton,,51,650,Hampton city,POINT (-76.335999 36.945694),42217
6166,Hampton,,51,650,Hampton city,POINT (-76.324799 36.981438),42394
6167,Buffalo,Wisconsin,55,011,Buffalo County,POINT (-91.556702 44.355091),99268
6168,Buffalo,Wisconsin,55,011,Buffalo County,POINT (-91.6073 44.375748),99535
6169,Buffalo,Wisconsin,55,011,Buffalo County,POINT (-91.58126799999999 44.374714),99536
6170,Frederick,Virginia,51,069,Frederick County,POINT (-78.36199999999999 39.184586),53395
6171,Frederick,Virginia,51,069,Frederick County,POINT (-78.38009599999999 39.206699),53556
6172,Frederick,Virginia,51,069,Frederick County,POINT (-78.356781 39.202656),53557
6173,Lewis,West Virginia,54,041,Lewis County,POINT (-80.544769 39.142155),49962
6174,Polk,Minnesota,27,119,Polk County,POINT (-96.486633 47.981064),119656
6175,Polk,Minnesota,27,119,Polk County,POINT (-96.486816 47.999672),119720
6176,Polk,Minnesota,27,119,Polk County,POINT (-96.401428 47.73938),118657
6177,Redwood,Minnesota,27,127,Redwood County,POINT (-95.519409 44.200077),95856
6178,Redwood,Minnesota,27,127,Redwood County,POINT (-95.493469 44.199963),95857
6179,Redwood,Minnesota,27,127,Redwood County,POINT (-95.51928700000001 44.218704),96121
6180,Fayette,Tennessee,47,047,Fayette County,POINT (-89.611694 35.178814),19642
6181,St. Charles,Louisiana,22,089,St. Charles Parish,POINT (-90.414795 29.783401),5808
6182,St. Charles,Louisiana,22,089,St. Charles Parish,POINT (-90.353058 30.032009),6573
6183,St. Charles,Louisiana,22,089,St. Charles Parish,POINT (-90.372345 30.05122),6617
6184,Poinsett,Arkansas,05,111,Poinsett County,POINT (-90.29574599999999 35.588959),21969
6185,Poinsett,Arkansas,05,111,Poinsett County,POINT (-90.294128 35.607269),22052
6186,Gulf,Florida,12,045,Gulf County,POINT (-85.351257 29.679302),6802
6187,Gulf,Florida,12,045,Gulf County,POINT (-85.28424099999999 29.707752),6914
6188,Gulf,Florida,12,045,Gulf County,POINT (-85.22277800000001 29.700539),6915
6189,Hamblen,Tennessee,47,063,Hamblen County,POINT (-83.16387899999999 36.249905),31015
6190,Chilton,Alabama,01,021,Chilton County,POINT (-86.70562700000001 32.959377),12244
6191,Newton,Texas,48,351,Newton County,POINT (-93.85803199999999 31.081814),8349
6192,Hockley,Texas,48,219,Hockley County,POINT (-102.543427 33.810204),13288
6193,Transylvania,North Carolina,37,175,Transylvania County,POINT (-82.608154 35.151745),23603
6194,Surry,North Carolina,37,171,Surry County,POINT (-80.898865 36.52634),35677
6195,Coffee,Alabama,01,031,Coffee County,POINT (-85.87854 31.210842),9129
6196,Shelby,Ohio,39,149,Shelby County,POINT (-84.43456999999999 40.347507),56531
6197,Shelby,Ohio,39,149,Shelby County,POINT (-84.217896 40.323261),56532
6198,Shelby,Ohio,39,149,Shelby County,POINT (-84.193817 40.320538),56533
6199,Canyon,Idaho,16,027,Canyon County,POINT (-116.552872 43.46986),107677
6200,Canyon,Idaho,16,027,Canyon County,POINT (-116.584198 43.483135),107772
6201,Canyon,Idaho,16,027,Canyon County,POINT (-116.559387 43.487869),107773
6202,Daniels,Montana,30,019,Daniels County,POINT (-105.094666 48.777027),124187
6203,Daniels,Montana,30,019,Daniels County,POINT (-105.104279 48.83247),124333
6204,Daniels,Montana,30,019,Daniels County,POINT (-105.154922 48.959705),124629
6205,Leon,Florida,12,073,Leon County,POINT (-84.24237100000001 30.307037),8251
6206,Payne,Oklahoma,40,119,Payne County,POINT (-97.28317300000001 35.984661),23173
6207,Payne,Oklahoma,40,119,Payne County,POINT (-97.260468 35.984947),23174
6208,Payne,Oklahoma,40,119,Payne County,POINT (-97.351685 36.002125),23256
6209,Covington,Alabama,01,039,Covington County,POINT (-86.20358299999999 31.172729),9080
6210,Lawrence,Indiana,18,093,Lawrence County,POINT (-86.34079 38.711914),43551
6211,Gray,Kansas,20,069,Gray County,POINT (-100.486206 37.939064),38081
6212,Gray,Kansas,20,069,Gray County,POINT (-100.487518 37.957497),38188
6213,Gray,Kansas,20,069,Gray County,POINT (-100.488831 37.975945),38296
6214,Casey,Kentucky,21,045,Casey County,POINT (-84.877899 37.537029),38745
6215,Metcalfe,Kentucky,21,169,Metcalfe County,POINT (-85.66677900000001 36.877663),33319
6216,Russell,Kentucky,21,207,Russell County,POINT (-85.043091 37.127075),36129
6217,Beauregard,Louisiana,22,011,Beauregard Parish,POINT (-93.167908 30.413399),7208
6218,Somerset,Maine,23,025,Somerset County,POINT (-70.496155 45.435978),120916
6219,Somerset,Maine,23,025,Somerset County,POINT (-70.44574 45.424301),120917
6220,Somerset,Maine,23,025,Somerset County,POINT (-70.487854 45.453671),121025
6221,Cimarron,Oklahoma,40,025,Cimarron County,POINT (-102.60318 36.639275),29163
6222,Cimarron,Oklahoma,40,025,Cimarron County,POINT (-102.534576 36.643795),29164
6223,Cimarron,Oklahoma,40,025,Cimarron County,POINT (-102.382751 36.505936),27793
6224,Meade,Kentucky,21,163,Meade County,POINT (-86.06991600000001 37.866531),39689
6225,Nelson,Kentucky,21,179,Nelson County,POINT (-85.26312299999999 37.895603),40140
6226,Owen,Kentucky,21,187,Owen County,POINT (-84.972382 38.610413),43712
6227,Pemiscot,Missouri,29,155,Pemiscot County,POINT (-89.605408 36.394417),26938
6228,Pemiscot,Missouri,29,155,Pemiscot County,POINT (-89.958923 36.047733),24798
6229,Pemiscot,Missouri,29,155,Pemiscot County,POINT (-89.936249 36.046352),24799
6230,Nance,Nebraska,31,125,Nance County,POINT (-98.26739499999999 41.423557),61882
6231,Menominee,Wisconsin,55,078,Menominee County,POINT (-88.96249400000001 45.063133),107249
6232,Panola,Texas,48,365,Panola County,POINT (-94.57428 32.164173),9699
6233,Bath,Kentucky,21,011,Bath County,POINT (-83.80978399999999 38.197166),42459
6234,Caroline,Virginia,51,033,Caroline County,POINT (-77.31585699999999 38.198902),47452
6235,Sioux,Iowa,19,167,Sioux County,POINT (-96.495453 42.915478),79703
6236,Sioux,Iowa,19,167,Sioux County,POINT (-96.470032 42.915581),79704
6237,Sioux,Iowa,19,167,Sioux County,POINT (-96.444641 42.915699),79705
6238,Glenn,California,06,021,Glenn County,POINT (-122.288254 39.555305),78989
6239,Glenn,California,06,021,Glenn County,POINT (-122.265503 39.561279),78990
6240,Glenn,California,06,021,Glenn County,POINT (-122.242752 39.567249),78991
6241,Fannin,Georgia,13,111,Fannin County,POINT (-84.259216 34.809265),20700
6242,Grant,South Dakota,46,051,Grant County,POINT (-96.645203 44.981552),105116
6243,Grant,South Dakota,46,051,Grant County,POINT (-96.61889600000001 44.981697),105117
6244,Grant,South Dakota,46,051,Grant County,POINT (-96.59256000000001 44.981838),105118
6245,Marshall,South Dakota,46,091,Marshall County,POINT (-97.432373 45.905918),110789
6246,Marshall,South Dakota,46,091,Marshall County,POINT (-97.47753899999999 45.588596),108921
6247,Marshall,South Dakota,46,091,Marshall County,POINT (-97.450897 45.588936),108922
6248,Thurston,Washington,53,067,Thurston County,POINT (-123.172577 47.030052),126170
6249,Thurston,Washington,53,067,Thurston County,POINT (-122.297424 46.784035),125528
6250,Thurston,Washington,53,067,Thurston County,POINT (-122.392242 46.801235),125587
6251,Knox,Nebraska,31,107,Knox County,POINT (-97.864807 42.826244),78873
6252,Knox,Nebraska,31,107,Knox County,POINT (-97.86541699999999 42.844852),79088
6253,Knox,Nebraska,31,107,Knox County,POINT (-97.787018 42.771713),78146
6254,Valencia,New Mexico,35,061,Valencia County,POINT (-106.488342 34.583424),17832
6255,Valencia,New Mexico,35,061,Valencia County,POINT (-107.106842 34.791534),19792
6256,Prairie,Montana,30,079,Prairie County,POINT (-105.762878 47.018288),117273
